businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal
2024-05-07,7.95,7.95,7.91,7.8,10.39,7.95,1700,7.95,7.846423417066038,-0.01587565251676981,-0.022846163002387156
2024-05-08,7.95,7.95,7.95,7.95,10.39,7.95,100,7.95,7.862358275978956,-0.006437158819940336,-0.01956436216589779
2024-05-09,7.95,7.95,7.95,7.95,10.39,7.95,0,7.95,7.87584161813604,0.0010310303592842018,-0.015445283660861394
2024-05-12,7.8,7.84,7.8,7.95,10.39,7.84,300,7.84,7.8703275230381875,-0.0019045026810298182,-0.01273712746489508
2024-05-13,7.84,7.84,7.65,7.84,10.39,7.68,90100,7.68,7.8410463656476965,-0.016946250758985926,-0.01357895212371325
2024-05-14,7.83,8.07,7.65,7.68,10.39,8.07,57850,8.07,7.876270001701897,0.0025731346586725934,-0.010348534767236081
2024-05-15,8.22,8.22,8.05,8.07,10.39,8.14,2550,8.14,7.916843847593913,0.02342082255389144,-0.0035946633030105772
2024-05-16,8.3,8.45,8.0,8.14,10.39,8.16,6350,8.16,7.954252486425619,0.04108301879596876,0.005340873116785291
2024-05-19,8.32,8.48,8.16,8.16,10.39,8.48,5350,8.48,8.035136719283216,0.07997980481131695,0.020268659455691625
2024-05-20,8.32,8.37,8.16,8.48,10.39,8.37,145375,8.37,8.086654147085797,0.10076811516737205,0.03636855059802771
2024-05-21,8.53,8.53,8.31,8.37,10.39,8.47,17375,8.47,8.14563043214952,0.12388410629912627,0.05387166173824742
2024-05-22,8.45,8.45,8.4,8.47,10.39,8.4,20400,8.4,8.184764211818825,0.13499909529068255,0.07009714844873445
2024-05-26,8.26,8.26,8.26,8.4,10.39,8.26,200,8.26,8.196338948462083,0.13100087760269297,0.08227789427952616
2024-05-27,8.26,8.58,8.26,8.26,10.39,8.58,7075,8.58,8.255363725621763,0.15190254890010557,0.09620282520364204
2024-05-29,8.41,8.57,8.41,8.58,10.39,8.57,825,8.57,8.303769306295337,0.16574969821972907,0.11011219980685945
2024-05-30,8.4,8.4,8.24,8.57,10.39,8.26,13600,8.26,8.297035566865285,0.14998037420268595,0.11808583468602475
2024-06-02,8.3,8.3,8.3,8.26,10.39,8.3,4900,8.3,8.297491633501394,0.13910719585084053,0.12229010691898791
2024-06-03,8.3,8.3,8.3,8.3,10.39,8.3,0,8.3,8.29787753603964,0.1290030567335716,0.12363269688190466
2024-06-04,8.21,8.3,8.21,8.3,10.39,8.3,1000,8.3,8.29820406895662,0.11961658811766718,0.12282947512905716
2024-06-05,8.2,8.3,8.2,8.3,10.39,8.2,6300,8.2,8.283095750655601,0.10292215728619958,0.11884801156048565
2024-06-06,8.36,8.79,8.36,8.2,10.39,8.78,5680,8.78,8.359542558247046,0.134937379201304,0.12206588508864932
2024-06-09,8.65,8.65,8.48,8.78,10.39,8.48,7560,8.48,8.378074472362885,0.13455115843164123,0.12456293975724772
2024-06-10,8.35,8.35,8.27,8.48,10.39,8.31,4167,8.31,8.367601476614748,0.1191539637154495,0.12348114454888807
2024-06-11,8.47,8.47,8.26,8.31,10.39,8.27,2810,8.27,8.352585864827864,0.10254187140258786,0.11929328991962804
2024-06-12,8.4,8.43,8.4,8.27,10.39,8.43,5000,8.43,8.364495731777422,0.1011216637910568,0.1156589646939138
2024-06-13,8.43,8.59,8.42,8.43,10.39,8.42,1900,8.42,8.373034849965512,0.09805886108924788,0.11213894397298063
2024-06-16,8.58,8.58,8.58,8.42,10.39,8.58,100,8.58,8.40487564227851,0.10730528220789459,0.11117221161996343
2024-06-18,8.41,8.41,8.41,8.58,10.39,8.41,100,8.41,8.405664005004894,0.09976552345802858,0.10889087398757646
2024-06-19,8.5,8.5,8.35,8.41,10.39,8.35,1900,8.35,8.397100311927218,0.08793505123567691,0.10469970943719656
2024-06-20,8.35,8.35,8.35,8.35,10.39,8.35,9300,8.35,8.389854110092262,0.07766405389638997,0.09929257832903525
2024-06-23,8.51,8.51,8.26,8.35,10.39,8.27,300,8.27,8.371415016231914,0.06235014938388517,0.09190409254000524
2024-06-24,8.27,8.43,8.27,8.27,10.39,8.35,50500,8.35,8.368120398350081,0.05602329941672046,0.08472793391534829
2024-06-25,8.51,8.54,8.34,8.35,10.39,8.34,42600,8.34,8.3637941832193,0.0496302027254476,0.07770838767736817
2024-06-26,8.25,8.25,8.25,8.34,10.39,8.25,28275,8.25,8.346287385800947,0.036876292751083284,0.0695419686921112
2024-06-27,8.1,8.1,8.09,8.25,10.39,8.09,2300,8.09,8.306858557216186,0.013700137725571437,0.058373602498803245
2024-06-30,8.25,8.25,8.11,8.09,10.39,8.11,600,8.11,8.276572625336772,-0.003018503821204277,0.04609518123480174
2024-07-01,8.11,8.11,8.11,8.11,10.39,8.11,0,8.11,8.250946067592654,-0.016082755701768647,0.033659593847487665
2024-07-02,8.27,8.43,8.27,8.11,10.39,8.43,2250,8.43,8.278492826424554,-0.0006079358850961114,0.026806087900970912
2024-07-03,8.27,8.27,8.16,8.43,10.39,8.16,2100,8.16,8.260263160820777,-0.0100153227992692,0.01944180576092289
2024-07-04,8.32,8.48,8.32,8.16,10.39,8.32,2800,8.32,8.269453443771427,-0.004508115136022894,0.014651821581533733
2024-07-07,8.48,8.61,8.4,8.32,10.39,8.4,7355,8.4,8.289537529345054,0.006239789615934299,0.012969415188413847
2024-07-08,8.5,8.56,8.39,8.4,10.39,8.41,15186,8.41,8.308070217138123,0.015387124796344409,0.01345295710999996
2024-07-09,8.57,8.57,8.25,8.41,10.39,8.31,2000,8.31,8.308367106809182,0.014401280566794128,0.013642621801358794
2024-07-10,8.2,8.47,8.15,8.31,10.39,8.31,37400,8.31,8.30861832114623,0.013464778329204563,0.013607053106927948
2024-07-11,8.46,8.96,8.46,8.31,10.39,8.96,64960,8.96,8.408830887123734,0.06442945858945137,0.023771534203432636
2024-07-14,9.13,9.74,8.9,8.96,10.39,9.74,59275,9.74,8.613626135258544,0.16584703476383744,0.0521866343155136
2024-07-15,9.93,10.32,9.61,9.74,10.39,10.32,165400,10.32,8.876145191372615,0.28968306128492394,0.09968591970939567
2024-07-16,10.4,10.68,10.35,10.32,10.68,10.5,403893,10.5,9.125969008084521,0.39776333207739967,0.1593014021829965
2024-07-17,10.29,10.29,9.45,10.5,10.68,9.46,51050,9.46,9.177358391456133,0.39494572848657583,0.20643026744371235
2024-07-18,9.28,9.64,9.28,9.46,10.68,9.6,13300,9.6,9.242380177385959,0.39940548945118515,0.24502531184520693
2024-07-21,9.75,9.98,9.75,9.6,10.68,9.98,2700,9.98,9.355860150095811,0.4286613649710205,0.28175252247036964
2024-07-22,10.17,10.17,9.64,9.98,10.68,9.83,63800,9.83,9.428804742388763,0.43473179319914124,0.31234837661612397
2024-07-23,9.64,10.02,9.64,9.83,10.68,9.8,11450,9.8,9.485911705098184,0.43214045584853267,0.33630679246260575
2024-07-24,9.62,9.65,9.62,9.8,10.68,9.64,4213,9.64,9.50961759662154,0.4124219954644541,0.35152983306297547
